poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08225033,Haßmersheim,reported_precincts,,6,
2,08225033,Haßmersheim,total_precincts,,6,
2,08225033,Haßmersheim,voters_total,,2474,
2,08225033,Haßmersheim,valid_votes,,2455,
2,08225039,Höpfingen,reported_precincts,,3,
2,08225039,Höpfingen,total_precincts,,3,
2,08225039,Höpfingen,voters_total,,1711,
2,08225039,Höpfingen,valid_votes,,1689,
2,08225042,Hüffenhardt,reported_precincts,,3,
2,08225042,Hüffenhardt,total_precincts,,3,
2,08225042,Hüffenhardt,voters_total,,1124,
2,08225042,Hüffenhardt,valid_votes,,1115,
2,08225052,Limbach,reported_precincts,,8,
2,08225052,Limbach,total_precincts,,8,
2,08225052,Limbach,voters_total,,2518,
2,08225052,Limbach,valid_votes,,2494,
2,08225058,"Mosbach, Stadt",reported_precincts,,19,
2,08225058,"Mosbach, Stadt",total_precincts,,20,
2,08225058,"Mosbach, Stadt",voters_total,,10137,
2,08225058,"Mosbach, Stadt",valid_votes,,10059,
2,08225060,Mudau,reported_precincts,,10,
2,08225060,Mudau,total_precincts,,10,
2,08225060,Mudau,voters_total,,3071,
2,08225060,Mudau,valid_votes,,3045,
2,08225064,Neckargerach,reported_precincts,,3,
2,08225064,Neckargerach,total_precincts,,3,
2,08225064,Neckargerach,voters_total,,1259,
2,08225064,Neckargerach,valid_votes,,1247,
2,08225067,Neckarzimmern,reported_precincts,,2,
2,08225067,Neckarzimmern,total_precincts,,2,
2,08225067,Neckarzimmern,voters_total,,610,
2,08225067,Neckarzimmern,valid_votes,,604,
2,08225068,Neunkirchen,reported_precincts,,3,
2,08225068,Neunkirchen,total_precincts,,3,
2,08225068,Neunkirchen,voters_total,,1072,
2,08225068,Neunkirchen,valid_votes,,1065,
2,08225074,Obrigheim,reported_precincts,,6,
2,08225074,Obrigheim,total_precincts,,6,
2,08225074,Obrigheim,voters_total,,2524,
2,08225074,Obrigheim,valid_votes,,2508,
2,08225075,"Osterburken, Stadt",reported_precincts,,8,
2,08225075,"Osterburken, Stadt",total_precincts,,8,
2,08225075,"Osterburken, Stadt",voters_total,,3155,
2,08225075,"Osterburken, Stadt",valid_votes,,3119,
2,08225082,Rosenberg,reported_precincts,,5,
2,08225082,Rosenberg,total_precincts,,5,
2,08225082,Rosenberg,voters_total,,1209,
2,08225082,Rosenberg,valid_votes,,1203,
2,08225091,Seckach,reported_precincts,,5,
2,08225091,Seckach,total_precincts,,5,
2,08225091,Seckach,voters_total,,2065,
2,08225091,Seckach,valid_votes,,2051,
2,08225109,"Walldürn, Stadt",reported_precincts,,18,
2,08225109,"Walldürn, Stadt",total_precincts,,18,
2,08225109,"Walldürn, Stadt",voters_total,,5823,
2,08225109,"Walldürn, Stadt",valid_votes,,5755,
2,08225113,Zwingenberg,reported_precincts,,2,
2,08225113,Zwingenberg,total_precincts,,2,
2,08225113,Zwingenberg,voters_total,,432,
2,08225113,Zwingenberg,valid_votes,,427,
2,08225114,"Ravenstein, Stadt",reported_precincts,,7,
2,08225114,"Ravenstein, Stadt",total_precincts,,7,
2,08225114,"Ravenstein, Stadt",voters_total,,1773,
2,08225114,"Ravenstein, Stadt",valid_votes,,1757,
2,08225115,Schefflenz,reported_precincts,,5,
2,08225115,Schefflenz,total_precincts,,5,
2,08225115,Schefflenz,voters_total,,2238,
2,08225115,Schefflenz,valid_votes,,2223,
2,08225116,Schwarzach,reported_precincts,,2,
2,08225116,Schwarzach,total_precincts,,3,
2,08225116,Schwarzach,voters_total,,762,
2,08225116,Schwarzach,valid_votes,,756,
2,08225117,Elztal,reported_precincts,,5,
2,08225117,Elztal,total_precincts,,6,
2,08225117,Elztal,voters_total,,2039,
2,08225117,Elztal,valid_votes,,2020,
2,08225118,Waldbrunn,reported_precincts,,7,
2,08225118,Waldbrunn,total_precincts,,7,
2,08225118,Waldbrunn,voters_total,,2696,
2,08225118,Waldbrunn,valid_votes,,2676,
2,08226003,Altlußheim,reported_precincts,,9,
2,08226003,Altlußheim,total_precincts,,9,
2,08226003,Altlußheim,voters_total,2959,2959,0.0
2,08226003,Altlußheim,valid_votes,2923,2938,-15.0
2,08226006,Bammental,reported_precincts,,8,
2,08226006,Bammental,total_precincts,,9,
2,08226006,Bammental,voters_total,3074,3074,0.0
2,08226006,Bammental,valid_votes,3037,3038,-1.0
2,08226009,Brühl,reported_precincts,,11,
2,08226009,Brühl,total_precincts,,12,
2,08226009,Brühl,voters_total,6293,6799,-506.0
2,08226009,Brühl,valid_votes,6239,6753,-514.0
2,08226010,Dielheim,reported_precincts,,8,
2,08226010,Dielheim,total_precincts,,8,
2,08226010,Dielheim,voters_total,4939,4939,0.0
2,08226010,Dielheim,valid_votes,4903,4917,-14.0
2,08226012,Dossenheim,reported_precincts,,14,
2,08226012,Dossenheim,total_precincts,,16,
2,08226012,Dossenheim,voters_total,5073,6141,-1068.0
2,08226012,Dossenheim,valid_votes,5033,6119,-1086.0
2,08226013,"Eberbach, Stadt",reported_precincts,,16,
2,08226013,"Eberbach, Stadt",total_precincts,,17,
2,08226013,"Eberbach, Stadt",voters_total,5567,6166,-599.0
2,08226013,"Eberbach, Stadt",valid_votes,5515,6122,-607.0
2,08226017,Epfenbach,reported_precincts,,2,
2,08226017,Epfenbach,total_precincts,,2,
2,08226017,Epfenbach,voters_total,1419,1419,0.0
2,08226017,Epfenbach,valid_votes,1404,1411,-7.0
2,08226018,"Eppelheim, Stadt",reported_precincts,,11,
2,08226018,"Eppelheim, Stadt",total_precincts,,12,
2,08226018,"Eppelheim, Stadt",voters_total,5999,5999,0.0
2,08226018,"Eppelheim, Stadt",valid_votes,5937,5958,-21.0
2,08226020,Eschelbronn,reported_precincts,,2,
2,08226020,Eschelbronn,total_precincts,,2,
2,08226020,Eschelbronn,voters_total,1425,1425,0.0
2,08226020,Eschelbronn,valid_votes,1410,1416,-6.0
2,08226022,Gaiberg,reported_precincts,,2,
2,08226022,Gaiberg,total_precincts,,2,
2,08226022,Gaiberg,voters_total,0,1390,-1390.0
2,08226022,Gaiberg,valid_votes,0,1387,-1387.0
2,08226027,Heddesbach,reported_precincts,,2,
2,08226027,Heddesbach,total_precincts,,2,
2,08226027,Heddesbach,voters_total,710,242,468.0
2,08226027,Heddesbach,valid_votes,988,239,749.0
2,08226028,Heddesheim,reported_precincts,,18,
2,08226028,Heddesheim,total_precincts,,18,
2,08226028,Heddesheim,voters_total,6205,6205,0.0
2,08226028,Heddesheim,valid_votes,6151,6169,-18.0
2,08226029,Heiligkreuzsteinach,reported_precincts,,4,
2,08226029,Heiligkreuzsteinach,total_precincts,,4,
2,08226029,Heiligkreuzsteinach,voters_total,0,1407,-1407.0
2,08226029,Heiligkreuzsteinach,valid_votes,0,1396,-1396.0
2,08226031,"Hemsbach, Stadt",reported_precincts,,9,
2,08226031,"Hemsbach, Stadt",total_precincts,,10,
2,08226031,"Hemsbach, Stadt",voters_total,4750,5197,-447.0
2,08226031,"Hemsbach, Stadt",valid_votes,4695,5154,-459.0
2,08226032,"Hockenheim, Stadt",reported_precincts,,8,
2,08226032,"Hockenheim, Stadt",total_precincts,,16,
2,08226032,"Hockenheim, Stadt",voters_total,4097,4097,0.0
2,08226032,"Hockenheim, Stadt",valid_votes,4043,4056,-13.0
2,08226036,Ilvesheim,reported_precincts,,12,
2,08226036,Ilvesheim,total_precincts,,13,
2,08226036,Ilvesheim,voters_total,4556,4556,0.0
2,08226036,Ilvesheim,valid_votes,4524,4532,-8.0
2,08226037,Ketsch,reported_precincts,,9,
2,08226037,Ketsch,total_precincts,,11,
2,08226037,Ketsch,voters_total,4879,5787,-908.0
2,08226037,Ketsch,valid_votes,4835,5748,-913.0
2,08226038,"Ladenburg, Stadt",reported_precincts,,14,
2,08226038,"Ladenburg, Stadt",total_precincts,,16,
2,08226038,"Ladenburg, Stadt",voters_total,5841,5841,0.0
2,08226038,"Ladenburg, Stadt",valid_votes,5791,5805,-14.0
2,08226040,Laudenbach,reported_precincts,,6,
2,08226040,Laudenbach,total_precincts,,6,
2,08226040,Laudenbach,voters_total,3744,3744,0.0
2,08226040,Laudenbach,valid_votes,3716,3718,-2.0
2,08226041,"Leimen, Stadt",reported_precincts,,17,
2,08226041,"Leimen, Stadt",total_precincts,,24,
2,08226041,"Leimen, Stadt",voters_total,5449,7707,-2258.0
2,08226041,"Leimen, Stadt",valid_votes,5400,7677,-2277.0
2,08226046,Malsch,reported_precincts,,3,
2,08226046,Malsch,total_precincts,,3,
2,08226046,Malsch,voters_total,1490,2049,-559.0
2,08226046,Malsch,valid_votes,1477,2032,-555.0
2,08226048,Mauer,reported_precincts,,3,
2,08226048,Mauer,total_precincts,,4,
2,08226048,Mauer,voters_total,1466,1466,0.0
2,08226048,Mauer,valid_votes,1451,1455,-4.0
2,08226049,Meckesheim,reported_precincts,,1,
2,08226049,Meckesheim,total_precincts,,4,
2,08226049,Meckesheim,voters_total,710,710,0.0
2,08226049,Meckesheim,valid_votes,993,705,288.0
2,08226054,Mühlhausen,reported_precincts,,10,
2,08226054,Mühlhausen,total_precincts,,10,
2,08226054,Mühlhausen,voters_total,4806,4806,0.0
2,08226054,Mühlhausen,valid_votes,4749,4768,-19.0
2,08226055,"Neckarbischofsheim, Stadt",reported_precincts,,4,
2,08226055,"Neckarbischofsheim, Stadt",total_precincts,,6,
2,08226055,"Neckarbischofsheim, Stadt",voters_total,1321,1321,0.0
2,08226055,"Neckarbischofsheim, Stadt",valid_votes,1305,1300,5.0
2,08226056,"Neckargemünd, Stadt",reported_precincts,,13,
2,08226056,"Neckargemünd, Stadt",total_precincts,,14,
2,08226056,"Neckargemünd, Stadt",voters_total,6146,6808,-662.0
2,08226056,"Neckargemünd, Stadt",valid_votes,6096,6769,-673.0
2,08226058,Neidenstein,reported_precincts,,2,
2,08226058,Neidenstein,total_precincts,,2,
2,08226058,Neidenstein,voters_total,1077,1077,0.0
2,08226058,Neidenstein,valid_votes,1066,1068,-2.0
2,08226059,Neulußheim,reported_precincts,,8,
2,08226059,Neulußheim,total_precincts,,9,
2,08226059,Neulußheim,voters_total,2252,3160,-908.0
2,08226059,Neulußheim,valid_votes,2216,3128,-912.0
2,08226060,Nußloch,reported_precincts,,13,
2,08226060,Nußloch,total_precincts,,15,
2,08226060,Nußloch,voters_total,4736,5188,-452.0
2,08226060,Nußloch,valid_votes,4692,5166,-474.0
2,08226062,Oftersheim,reported_precincts,,11,
2,08226062,Oftersheim,total_precincts,,13,
2,08226062,Oftersheim,voters_total,5025,5025,0.0
2,08226062,Oftersheim,valid_votes,4983,5001,-18.0
2,08226063,Plankstadt,reported_precincts,,15,
2,08226063,Plankstadt,total_precincts,,15,
2,08226063,Plankstadt,voters_total,4963,5524,-561.0
2,08226063,Plankstadt,valid_votes,4905,5483,-578.0
2,08226065,"Rauenberg, Stadt",reported_precincts,,9,
2,08226065,"Rauenberg, Stadt",total_precincts,,9,
2,08226065,"Rauenberg, Stadt",voters_total,4134,4613,-479.0
2,08226065,"Rauenberg, Stadt",valid_votes,4089,4580,-491.0
2,08226066,Reichartshausen,reported_precincts,,2,
2,08226066,Reichartshausen,total_precincts,,2,
2,08226066,Reichartshausen,voters_total,1183,1183,0.0
2,08226066,Reichartshausen,valid_votes,1173,1171,2.0
2,08226068,Reilingen,reported_precincts,,10,
2,08226068,Reilingen,total_precincts,,10,
2,08226068,Reilingen,voters_total,4194,4194,0.0
2,08226068,Reilingen,valid_votes,4159,4172,-13.0
2,08226076,Sandhausen,reported_precincts,,20,
2,08226076,Sandhausen,total_precincts,,20,
2,08226076,Sandhausen,voters_total,7935,7935,0.0
2,08226076,Sandhausen,valid_votes,7875,7894,-19.0
2,08226080,"Schönau, Stadt",reported_precincts,,6,
2,08226080,"Schönau, Stadt",total_precincts,,6,
2,08226080,"Schönau, Stadt",voters_total,2264,2264,0.0
2,08226080,"Schönau, Stadt",valid_votes,2247,2251,-4.0
2,08226081,Schönbrunn,reported_precincts,,3,
2,08226081,Schönbrunn,total_precincts,,3,
2,08226081,Schönbrunn,voters_total,1710,1710,0.0
2,08226081,Schönbrunn,valid_votes,1694,1700,-6.0
2,08226082,"Schriesheim, Stadt",reported_precincts,,18,
2,08226082,"Schriesheim, Stadt",total_precincts,,20,
2,08226082,"Schriesheim, Stadt",voters_total,6482,7216,-734.0
2,08226082,"Schriesheim, Stadt",valid_votes,6445,7185,-740.0
2,08226084,"Schwetzingen, Stadt",reported_precincts,,20,
2,08226084,"Schwetzingen, Stadt",total_precincts,,21,
2,08226084,"Schwetzingen, Stadt",voters_total,8559,9012,-453.0
2,08226084,"Schwetzingen, Stadt",valid_votes,8492,8973,-481.0
2,08226085,"Sinsheim, Stadt",reported_precincts,,39,
2,08226085,"Sinsheim, Stadt",total_precincts,,43,
2,08226085,"Sinsheim, Stadt",voters_total,13742,15125,-1383.0
2,08226085,"Sinsheim, Stadt",valid_votes,13605,14990,-1385.0
2,08226086,Spechbach,reported_precincts,,2,
2,08226086,Spechbach,total_precincts,,2,
2,08226086,Spechbach,voters_total,1013,1013,0.0
2,08226086,Spechbach,valid_votes,1005,1005,0.0
2,08226091,"Waibstadt, Stadt",reported_precincts,,5,
2,08226091,"Waibstadt, Stadt",total_precincts,,5,
2,08226091,"Waibstadt, Stadt",voters_total,2768,2768,0.0
2,08226091,"Waibstadt, Stadt",valid_votes,2744,2750,-6.0
2,08226095,"Walldorf, Stadt",reported_precincts,,7,
2,08226095,"Walldorf, Stadt",total_precincts,,14,
2,08226095,"Walldorf, Stadt",voters_total,1840,3697,-1857.0
2,08226095,"Walldorf, Stadt",valid_votes,1826,3673,-1847.0
2,08226096,"Weinheim, Stadt",reported_precincts,,64,
2,08226096,"Weinheim, Stadt",total_precincts,,65,
2,08226096,"Weinheim, Stadt",voters_total,20869,20869,0.0
2,08226096,"Weinheim, Stadt",valid_votes,20732,20779,-47.0
2,08226097,Wiesenbach,reported_precincts,,3,
2,08226097,Wiesenbach,total_precincts,,3,
2,08226097,Wiesenbach,voters_total,1832,1832,0.0
2,08226097,Wiesenbach,valid_votes,1820,1822,-2.0
2,08226098,"Wiesloch, Stadt",reported_precincts,,15,
2,08226098,"Wiesloch, Stadt",total_precincts,,22,
2,08226098,"Wiesloch, Stadt",voters_total,8361,8361,0.0
2,08226098,"Wiesloch, Stadt",valid_votes,8300,8316,-16.0
2,08226099,Wilhelmsfeld,reported_precincts,,0,
2,08226099,Wilhelmsfeld,total_precincts,,4,
2,08226099,Wilhelmsfeld,voters_total,0,0,0.0
2,08226099,Wilhelmsfeld,valid_votes,0,0,0.0
2,08226101,Zuzenhausen,reported_precincts,,2,
2,08226101,Zuzenhausen,total_precincts,,2,
2,08226101,Zuzenhausen,voters_total,1327,1327,0.0
2,08226101,Zuzenhausen,valid_votes,1318,1314,4.0
2,08226102,Angelbachtal,reported_precincts,,0,
2,08226102,Angelbachtal,total_precincts,,4,
2,08226102,Angelbachtal,voters_total,0,0,0.0
2,08226102,Angelbachtal,valid_votes,0,0,0.0
2,08226103,St. Leon-Rot,reported_precincts,,10,
2,08226103,St. Leon-Rot,total_precincts,,12,
2,08226103,St. Leon-Rot,voters_total,5107,5625,-518.0
2,08226103,St. Leon-Rot,valid_votes,5025,5556,-531.0
2,08226104,Lobbach,reported_precincts,,3,
2,08226104,Lobbach,total_precincts,,3,
2,08226104,Lobbach,voters_total,1374,1374,0.0
2,08226104,Lobbach,valid_votes,1358,1365,-7.0
2,08226105,Edingen-Neckarhausen,reported_precincts,,13,
2,08226105,Edingen-Neckarhausen,total_precincts,,14,
2,08226105,Edingen-Neckarhausen,voters_total,6832,6832,0.0
2,08226105,Edingen-Neckarhausen,valid_votes,6791,6807,-16.0
2,08226106,Helmstadt-Bargen,reported_precincts,,5,
2,08226106,Helmstadt-Bargen,total_precincts,,5,
2,08226106,Helmstadt-Bargen,voters_total,2149,2149,0.0
2,08226106,Helmstadt-Bargen,valid_votes,2130,2129,1.0
2,08226107,Hirschberg an der Bergstraße,reported_precincts,,13,
2,08226107,Hirschberg an der Bergstraße,total_precincts,,13,
2,08226107,Hirschberg an der Bergstraße,voters_total,5586,5586,0.0
2,08226107,Hirschberg an der Bergstraße,valid_votes,5550,5562,-12.0
2,08231000,"Pforzheim, Stadt",reported_precincts,,99,
2,08231000,"Pforzheim, Stadt",total_precincts,,105,
2,08231000,"Pforzheim, Stadt",voters_total,38259,38259,0.0
2,08231000,"Pforzheim, Stadt",valid_votes,38019,38019,0.0
2,08235006,"Altensteig, Stadt",reported_precincts,,13,
2,08235006,"Altensteig, Stadt",total_precincts,,13,
2,08235006,"Altensteig, Stadt",voters_total,4914,4914,0.0
2,08235006,"Altensteig, Stadt",valid_votes,4880,4880,0.0
2,08235007,Althengstett,reported_precincts,,8,
2,08235007,Althengstett,total_precincts,,8,
2,08235007,Althengstett,voters_total,4597,4597,0.0
2,08235007,Althengstett,valid_votes,4583,4583,0.0
2,08235008,"Bad Liebenzell, Stadt",reported_precincts,,6,
2,08235008,"Bad Liebenzell, Stadt",total_precincts,,9,
2,08235008,"Bad Liebenzell, Stadt",voters_total,2250,2250,0.0
2,08235008,"Bad Liebenzell, Stadt",valid_votes,2242,2242,0.0
2,08235018,Dobel,reported_precincts,,2,
2,08235018,Dobel,total_precincts,,2,
2,08235018,Dobel,voters_total,1209,1209,0.0
2,08235018,Dobel,valid_votes,1198,1198,0.0
2,08235020,Ebhausen,reported_precincts,,7,
2,08235020,Ebhausen,total_precincts,,7,
2,08235020,Ebhausen,voters_total,2424,2424,0.0
2,08235020,Ebhausen,valid_votes,2413,2413,0.0
2,08235022,Egenhausen,reported_precincts,,2,
2,08235022,Egenhausen,total_precincts,,2,
2,08235022,Egenhausen,voters_total,1185,1185,0.0
2,08235022,Egenhausen,valid_votes,1178,1177,1.0
2,08235025,Enzklösterle,reported_precincts,,2,
2,08235025,Enzklösterle,total_precincts,,2,
2,08235025,Enzklösterle,voters_total,720,720,0.0
2,08235025,Enzklösterle,valid_votes,715,715,0.0
2,08235029,Gechingen,reported_precincts,,4,
2,08235029,Gechingen,total_precincts,,4,
2,08235029,Gechingen,voters_total,2124,2124,0.0
2,08235029,Gechingen,valid_votes,2120,2120,0.0
2,08235032,"Haiterbach, Stadt",reported_precincts,,6,
2,08235032,"Haiterbach, Stadt",total_precincts,,6,
2,08235032,"Haiterbach, Stadt",voters_total,2776,2776,0.0
2,08235032,"Haiterbach, Stadt",valid_votes,2761,2761,0.0
2,08235033,"Bad Herrenalb, Stadt",reported_precincts,,3,
2,08235033,"Bad Herrenalb, Stadt",total_precincts,,6,
2,08235033,"Bad Herrenalb, Stadt",voters_total,969,969,0.0
2,08235033,"Bad Herrenalb, Stadt",valid_votes,959,959,0.0
2,08235035,Höfen an der Enz,reported_precincts,,0,
2,08235035,Höfen an der Enz,total_precincts,,2,
2,08235035,Höfen an der Enz,voters_total,0,0,0.0
2,08235035,Höfen an der Enz,valid_votes,0,0,0.0
2,08235046,"Nagold, Stadt",reported_precincts,,32,
2,08235046,"Nagold, Stadt",total_precincts,,34,
2,08235046,"Nagold, Stadt",voters_total,10066,10066,0.0
2,08235046,"Nagold, Stadt",valid_votes,9986,9986,0.0
2,08235047,"Neubulach, Stadt",reported_precincts,,7,
2,08235047,"Neubulach, Stadt",total_precincts,,7,
2,08235047,"Neubulach, Stadt",voters_total,3324,3324,0.0
2,08235047,"Neubulach, Stadt",valid_votes,3306,3306,0.0
2,08235050,Neuweiler,reported_precincts,,7,
2,08235050,Neuweiler,total_precincts,,7,
2,08235050,Neuweiler,voters_total,1911,1911,0.0
2,08235050,Neuweiler,valid_votes,1904,1904,0.0
2,08235055,Oberreichenbach,reported_precincts,,5,
2,08235055,Oberreichenbach,total_precincts,,5,
2,08235055,Oberreichenbach,voters_total,1884,1884,0.0
2,08235055,Oberreichenbach,valid_votes,1868,1868,0.0
2,08235057,Ostelsheim,reported_precincts,,0,
2,08235057,Ostelsheim,total_precincts,,2,
2,08235057,Ostelsheim,voters_total,0,0,0.0
2,08235057,Ostelsheim,valid_votes,0,0,0.0
2,08235060,Rohrdorf,reported_precincts,,2,
2,08235060,Rohrdorf,total_precincts,,2,
2,08235060,Rohrdorf,voters_total,888,888,0.0
2,08235060,Rohrdorf,valid_votes,881,881,0.0
2,08235065,Schömberg,reported_precincts,,9,
2,08235065,Schömberg,total_precincts,,9,
2,08235065,Schömberg,voters_total,3734,3734,0.0
2,08235065,Schömberg,valid_votes,3691,3691,0.0
2,08235066,Simmersfeld,reported_precincts,,0,
2,08235066,Simmersfeld,total_precincts,,6,
2,08235066,Simmersfeld,voters_total,0,0,0.0
2,08235066,Simmersfeld,valid_votes,0,0,0.0
2,08235067,Simmozheim,reported_precincts,,3,
2,08235067,Simmozheim,total_precincts,,3,
2,08235067,Simmozheim,voters_total,1623,1623,0.0
2,08235067,Simmozheim,valid_votes,1613,1613,0.0
2,08235073,Unterreichenbach,reported_precincts,,1,
2,08235073,Unterreichenbach,total_precincts,,3,
2,08235073,Unterreichenbach,voters_total,379,379,0.0
2,08235073,Unterreichenbach,valid_votes,379,379,0.0
2,08235079,"Bad Wildbad, Stadt",reported_precincts,,9,
2,08235079,"Bad Wildbad, Stadt",total_precincts,,10,
2,08235079,"Bad Wildbad, Stadt",voters_total,3515,3515,0.0
2,08235079,"Bad Wildbad, Stadt",valid_votes,3491,3491,0.0
2,08235080,"Wildberg, Stadt",reported_precincts,,7,
2,08235080,"Wildberg, Stadt",total_precincts,,10,
2,08235080,"Wildberg, Stadt",voters_total,4210,3573,637.0
2,08235080,"Wildberg, Stadt",valid_votes,4186,3552,634.0
2,08235084,"Bad Teinach-Zavelstein, Stadt",reported_precincts,,4,
2,08235084,"Bad Teinach-Zavelstein, Stadt",total_precincts,,4,
2,08235084,"Bad Teinach-Zavelstein, Stadt",voters_total,1772,1772,0.0
2,08235084,"Bad Teinach-Zavelstein, Stadt",valid_votes,1767,1767,0.0
2,08235085,"Calw, Stadt",reported_precincts,,20,
2,08235085,"Calw, Stadt",total_precincts,,23,
2,08235085,"Calw, Stadt",voters_total,9560,8928,632.0
2,08235085,"Calw, Stadt",valid_votes,9508,8878,630.0
2,08236004,Birkenfeld,reported_precincts,,10,
2,08236004,Birkenfeld,total_precincts,,11,
2,08236004,Birkenfeld,voters_total,4197,4197,0.0
2,08236004,Birkenfeld,valid_votes,4166,4166,0.0
2,08236011,Eisingen,reported_precincts,,3,
2,08236011,Eisingen,total_precincts,,4,
2,08236011,Eisingen,voters_total,1696,1696,0.0
2,08236011,Eisingen,valid_votes,1687,1687,0.0
2,08236013,Engelsbrand,reported_precincts,,4,
2,08236013,Engelsbrand,total_precincts,,4,
2,08236013,Engelsbrand,voters_total,2463,2463,0.0
2,08236013,Engelsbrand,valid_votes,2444,2444,0.0
2,08236019,Friolzheim,reported_precincts,,4,
2,08236019,Friolzheim,total_precincts,,4,
2,08236019,Friolzheim,voters_total,2121,2121,0.0
2,08236019,Friolzheim,valid_votes,2104,2104,0.0
2,08236025,"Heimsheim, Stadt",reported_precincts,,4,
