capture,time,commit,party,votes,share
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,GRÜNE,19940,4.447130664014149
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Handwerker Partei Deutschland,1890,0.4215184029582117
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,KPD,335,0.07471357936031794
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,PIRATEN,860,0.19180202462648785
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,PdF,311,0.06936096471957875
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,SPD,146558,32.68618735489396
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Team Freiheit,1084,0.24175976127338702
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Tierschutzpartei,4589,1.0234645244313405
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Volt,671,0.14965018433066668
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,WLD,543,0.12110290624672432
2026-09-20-19-57-33,2026-09-20T17:57:36.059015+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,ÖDP,380,0.08474973181170393
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,AfD,218320,43.84587267987612
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,BSW,23845,4.788864208737845
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Bündnis C,391,0.07852572470608082
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,CDU,21011,4.219703329410394
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die Linke,27859,5.595008093572138
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die PARTEI,1217,0.2444138285608705
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,FDP,4411,0.8858746078734591
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,FREIE WÄHLER,1717,0.34483035631800707
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,GRÜNE,22967,4.612532785996312
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Handwerker Partei Deutschland,2078,0.4173310893586597
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,KPD,370,0.07430823054028109
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,PIRATEN,959,0.19259890023818801
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,PdF,365,0.07330406526270972
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,SPD,164308,32.998477685439205
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Team Freiheit,1193,0.23959383522852792
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Tierschutzpartei,5136,1.0314785731213072
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Volt,773,0.15524395191253318
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,WLD,586,0.1176881705313641
2026-09-20-20-00-05,2026-09-20T18:00:07.669576+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,ÖDP,420,0.08434988331599474
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,AfD,218320,43.84587267987612
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,BSW,23845,4.788864208737845
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Bündnis C,391,0.07852572470608082
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,CDU,21011,4.219703329410394
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die Linke,27859,5.595008093572138
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die PARTEI,1217,0.2444138285608705
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,FDP,4411,0.8858746078734591
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,FREIE WÄHLER,1717,0.34483035631800707
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,GRÜNE,22967,4.612532785996312
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Handwerker Partei Deutschland,2078,0.4173310893586597
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,KPD,370,0.07430823054028109
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,PIRATEN,959,0.19259890023818801
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,PdF,365,0.07330406526270972
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,SPD,164308,32.998477685439205
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Team Freiheit,1193,0.23959383522852792
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Tierschutzpartei,5136,1.0314785731213072
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Volt,773,0.15524395191253318
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,WLD,586,0.1176881705313641
2026-09-20-20-02-33,2026-09-20T18:02:36.096442+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,ÖDP,420,0.08434988331599474
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,AfD,235468,43.32916237303106
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,BSW,26065,4.7962976593552185
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Bündnis C,422,0.077653466804063
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,CDU,23163,4.262292065361401
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die Linke,31083,5.719674665096423
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die PARTEI,1365,0.25117768290887676
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,FDP,4834,0.8895186221109966
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,FREIE WÄHLER,1917,0.3527528337994995
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,GRÜNE,25859,4.758390990725747
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Handwerker Partei Deutschland,2276,0.41881348446930666
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,KPD,403,0.07415722066833505
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,PIRATEN,1027,0.1889813042838216
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,PdF,397,0.07305314294126307
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,SPD,180285,33.174775504195495
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Team Freiheit,1294,0.23811276313852495
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Tierschutzpartei,5629,1.0358089209480348
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Volt,855,0.15733107610775798
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,WLD,629,0.11574414838804652
2026-09-20-20-05-03,2026-09-20T18:05:06.318505+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,ÖDP,469,0.0863020756661269
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,AfD,235468,43.32916237303106
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,BSW,26065,4.7962976593552185
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Bündnis C,422,0.077653466804063
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,CDU,23163,4.262292065361401
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die Linke,31083,5.719674665096423
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die PARTEI,1365,0.25117768290887676
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,FDP,4834,0.8895186221109966
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,FREIE WÄHLER,1917,0.3527528337994995
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,GRÜNE,25859,4.758390990725747
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Handwerker Partei Deutschland,2276,0.41881348446930666
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,KPD,403,0.07415722066833505
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,PIRATEN,1027,0.1889813042838216
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,PdF,397,0.07305314294126307
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,SPD,180285,33.174775504195495
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Team Freiheit,1294,0.23811276313852495
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Tierschutzpartei,5629,1.0358089209480348
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Volt,855,0.15733107610775798
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,WLD,629,0.11574414838804652
2026-09-20-20-07-33,2026-09-20T18:07:36.058470+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,ÖDP,469,0.0863020756661269
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,AfD,250761,42.6587618869401
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,BSW,28168,4.791861592637327
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Bündnis C,461,0.07842403415953592
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,CDU,25917,4.408927751220591
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Die Linke,34272,5.830257047105456
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Die PARTEI,1481,0.2519435891329126
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,FDP,5332,0.9070649677627886
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,FREIE WÄHLER,2069,0.3519725090587415
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,GRÜNE,29057,4.943095793001378
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Handwerker Partei Deutschland,2483,0.4224010343126414
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,KPD,440,0.07485157273361345
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,PIRATEN,1090,0.18542775972645154
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,PdF,423,0.07195958015072385
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,SPD,196243,33.38431179082388
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Team Freiheit,1388,0.23612268853239882
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Tierschutzpartei,6102,1.0380552200466122
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,Volt,940,0.15991017811271965
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,WLD,695,0.11823146147695762
2026-09-20-20-10-04,2026-09-20T18:10:06.647352+00:00,3ca14e9a119413555fa86228124beab068266d74,ÖDP,508,0.0864195430651719
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,AfD,250761,42.6587618869401
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,BSW,28168,4.791861592637327
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Bündnis C,461,0.07842403415953592
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,CDU,25917,4.408927751220591
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Die Linke,34272,5.830257047105456
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Die PARTEI,1481,0.2519435891329126
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,FDP,5332,0.9070649677627886
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,FREIE WÄHLER,2069,0.3519725090587415
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,GRÜNE,29057,4.943095793001378
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Handwerker Partei Deutschland,2483,0.4224010343126414
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,KPD,440,0.07485157273361345
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,PIRATEN,1090,0.18542775972645154
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,PdF,423,0.07195958015072385
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,SPD,196243,33.38431179082388
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Team Freiheit,1388,0.23612268853239882
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Tierschutzpartei,6102,1.0380552200466122
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,Volt,940,0.15991017811271965
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,WLD,695,0.11823146147695762
2026-09-20-20-12-33,2026-09-20T18:12:36.197084+00:00,e927eebe82c07587da7dbbf5a9312c5ca34cd1d3,ÖDP,508,0.0864195430651719
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,AfD,265077,41.88311842211292
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,BSW,30396,4.8026772128798205
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Bündnis C,492,0.07773776775683879
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,CDU,28345,4.478611843633324
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Die Linke,37817,5.975221876545473
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Die PARTEI,1601,0.2529637523957295
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,FDP,5803,0.9168948501888933
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,FREIE WÄHLER,2260,0.357088120183853
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,GRÜNE,32359,5.112838265942168
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Handwerker Partei Deutschland,2722,0.43008578015064064
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,KPD,476,0.07520971026881151
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,PIRATEN,1198,0.1892883044160424
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,PdF,470,0.07426168871080129
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,SPD,213429,33.722548850760866
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Team Freiheit,1505,0.2377954074675658
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Tierschutzpartei,6608,1.0440877425552657
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,Volt,1044,0.16495575109377988
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,WLD,746,0.11787068037927183
2026-09-20-20-15-07,2026-09-20T18:15:09.524052+00:00,e0e484cbe7bf75b30c0bb5ce6b93010c087ae888,ÖDP,549,0.08674397255793596
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,AfD,265077,41.88311842211292
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,BSW,30396,4.8026772128798205
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Bündnis C,492,0.07773776775683879
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,CDU,28345,4.478611843633324
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Die Linke,37817,5.975221876545473
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Die PARTEI,1601,0.2529637523957295
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,FDP,5803,0.9168948501888933
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,FREIE WÄHLER,2260,0.357088120183853
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,GRÜNE,32359,5.112838265942168
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Handwerker Partei Deutschland,2722,0.43008578015064064
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,KPD,476,0.07520971026881151
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,PIRATEN,1198,0.1892883044160424
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,PdF,470,0.07426168871080129
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,SPD,213429,33.722548850760866
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Team Freiheit,1505,0.2377954074675658
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Tierschutzpartei,6608,1.0440877425552657
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,Volt,1044,0.16495575109377988
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,WLD,746,0.11787068037927183
2026-09-20-20-18-03,2026-09-20T18:18:06.358073+00:00,4eeb7616b51702ac854b4c044a931d4c085e8ae6,ÖDP,549,0.08674397255793596
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,AfD,279250,41.59238125877834
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,BSW,32365,4.820545817154381
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,Bündnis C,588,0.08757858614202924
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,CDU,30249,4.505382061582044
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,Die Linke,40173,5.983494117489355
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,Die PARTEI,1702,0.25350128165600977
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,FDP,6213,0.9253839382660334
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,FREIE WÄHLER,2386,0.3553784124742887
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,GRÜNE,34648,5.160583082736443
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,Handwerker Partei Deutschland,2892,0.43074365837202133
2026-09-20-20-20-34,2026-09-20T18:20:36.433461+00:00,08d2cc44796b762de67afa4d7560cdfa3b2dae4f,KPD,516,0.07685467763484198
