capture,time,commit,party,votes,share
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Ausländer für Berlin,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Migrants for Neukölln,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Berlin Retten,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,BSW,83627,4.702819824870897
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Losdemokratie,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,MERA25,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,PdF,5606,0.31525712913564097
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Demokratische Linke,0,0.0
2026-09-20-23-03-59,2026-09-20T21:04:02.035976+00:00,450d6c752bffc6f002e3da247a60330631a47c90,DIE FRAUEN,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,CDU,335852,18.776821874797335
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,SPD,217255,12.14629788242766
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,GRÜNE,257440,14.39296185060034
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die Linke,460682,25.755820584440126
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,AfD,286500,16.017649045202756
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,FDP,45544,2.5462750719536276
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Tierschutzpartei,37692,2.10728526286835
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die PARTEI,13295,0.7432971869318347
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Volt,37309,2.0858724894501557
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,FREIE WÄHLER,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Mieterpartei,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die Urbane.,1512,0.08453293318096533
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,DKP,2017,0.11276648559921103
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,ÖDP,2519,0.14083231394368498
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die Heimat,516,0.028848540688742135
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,bergpartei,80,0.004472641967246843
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,SGP,701,0.03919152523800046
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Menschliche Welt,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,AB Spandau,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Ausländer für Berlin,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Migrants for Neukölln,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Berlin Retten,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,BSW,84097,4.701697143994472
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Losdemokratie,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,MERA25,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,PdF,5641,0.315377166715493
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Demokratische Linke,0,0.0
2026-09-20-23-19-04,2026-09-20T21:19:07.249831+00:00,6731dc7526558a28d0a030c19936a92b0603776e,DIE FRAUEN,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,CDU,336209,18.77629001163853
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,SPD,217495,12.146460077158322
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,GRÜNE,257703,14.391959361198792
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Die Linke,461227,25.758179921411994
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,AfD,286788,16.016271604441854
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,FDP,45586,2.5458448657547956
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Tierschutzpartei,37744,2.1078920855755934
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Die PARTEI,13308,0.7432129046958457
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Volt,37350,2.085888337119765
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,FREIE WÄHLER,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Mieterpartei,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Die Urbane.,1515,0.0846083221080708
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,DKP,2018,0.11269940198949628
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,ÖDP,2524,0.14095802310281894
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Die Heimat,516,0.02881709188631322
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,bergpartei,80,0.004467766183924531
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,SGP,701,0.0391488011866387
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Menschliche Welt,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,AB Spandau,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Ausländer für Berlin,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Migrants for Neukölln,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Berlin Retten,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,BSW,84193,4.701932979039475
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Losdemokratie,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,MERA25,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,PdF,5647,0.3153684455077728
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,Demokratische Linke,0,0.0
2026-09-20-23-26-32,2026-09-20T21:26:35.350445+00:00,02fc843f059448808d52e03c9bb4039f0038a673,DIE FRAUEN,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,CDU,336815,18.768238733846687
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,SPD,217933,12.143813583075012
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,GRÜNE,258243,14.389995324866085
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Die Linke,462321,25.76177100090772
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,AfD,287608,16.026292195312497
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,FDP,45682,2.545524046849411
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Tierschutzpartei,37834,2.108212354723975
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Die PARTEI,13327,0.7426163253001642
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Volt,37427,2.085533218804626
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,FREIE WÄHLER,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Mieterpartei,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Die Urbane.,1518,0.08458704748297811
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,DKP,2026,0.11289417536265721
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,ÖDP,2529,0.14092268977895364
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Die Heimat,518,0.02886435480644444
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,bergpartei,80,0.004457815414122694
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,SGP,703,0.03917305295160317
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Menschliche Welt,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,AB Spandau,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Ausländer für Berlin,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Migrants for Neukölln,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Berlin Retten,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,BSW,84372,4.701435026504499
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Losdemokratie,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,MERA25,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,PdF,5665,0.31566905401256323
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,Demokratische Linke,0,0.0
2026-09-20-23-30-34,2026-09-20T21:30:37.069727+00:00,e399481dbbd3e38808f9e3441461740d1d694bf8,DIE FRAUEN,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,CDU,338269,18.78806695674294
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,SPD,218710,12.147545663685554
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,GRÜNE,259010,14.38587994308077
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Die Linke,463287,25.73179090069905
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,AfD,288802,16.04058105602723
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,FDP,45847,2.546424608124876
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Tierschutzpartei,37973,2.109088525843041
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Die PARTEI,13366,0.7423716123671579
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Volt,37522,2.084039176959487
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,FREIE WÄHLER,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Mieterpartei,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Die Urbane.,1518,0.08431244258367093
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,DKP,2032,0.11286092445982829
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,ÖDP,2535,0.14079844660711846
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Die Heimat,518,0.02877064905029087
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,bergpartei,80,0.004443343482670405
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,SGP,707,0.0392680480280997
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Menschliche Welt,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,AB Spandau,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Ausländer für Berlin,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Migrants for Neukölln,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Berlin Retten,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,BSW,84593,4.6984469403692195
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Losdemokratie,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,MERA25,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,PdF,5677,0.3153107618889986
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,Demokratische Linke,0,0.0
2026-09-20-23-37-32,2026-09-20T21:37:35.275352+00:00,99eb6500bf846c5dbd68b9302ae2a48026620c12,DIE FRAUEN,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,CDU,338536,18.78830797782716
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,SPD,218841,12.145391054941493
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,GRÜNE,259156,14.382821154328566
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Die Linke,463605,25.729474915697473
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,AfD,289150,16.047449168740467
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,FDP,45883,2.546446862214487
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Tierschutzpartei,38006,2.1092836005780744
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Die PARTEI,13376,0.7423506141486167
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Volt,37542,2.08353220367579
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,FREIE WÄHLER,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Mieterpartei,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Die Urbane.,1519,0.08430252563484963
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,DKP,2037,0.11305085234903799
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,ÖDP,2538,0.14085570115947885
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Die Heimat,518,0.028748326714188355
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,bergpartei,80,0.004439896017635267
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,SGP,707,0.03923758105585167
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Menschliche Welt,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,AB Spandau,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Ausländer für Berlin,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Migrants for Neukölln,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Berlin Retten,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,BSW,84667,4.698908451564065
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Losdemokratie,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,MERA25,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,PdF,5683,0.31539911335276527
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Jan Mihm: Bester Mann,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,Demokratische Linke,0,0.0
2026-09-20-23-43-02,2026-09-20T21:43:04.643922+00:00,43b3fe0886c53f7aa2bab3f7a2aceec162c0cbe8,DIE FRAUEN,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,CDU,338635,18.787692171124537
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,SPD,218904,12.144937667482232
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,GRÜNE,259197,14.380419766648359
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Die Linke,463742,25.728710685019667
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,AfD,289272,16.049000515970107
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,FDP,45902,2.54667310242284
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Tierschutzpartei,38028,2.109818411810722
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Die PARTEI,13379,0.7422757055752512
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Volt,37553,2.0834650998929223
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,FREIE WÄHLER,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Mieterpartei,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Die Urbane.,1521,0.0843860787936286
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,DKP,2039,0.11312505894819772
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,ÖDP,2540,0.14092086793939293
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Die Heimat,518,0.02873898015456911
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,bergpartei,80,0.0044384525335241865
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,SGP,708,0.03928030492168905
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Menschliche Welt,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,AB Spandau,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Ausländer für Berlin,0,0.0
2026-09-20-23-47-31,2026-09-20T21:47:34.491598+00:00,8d9a9aa0c8ad0c44a67c921a2b2b54234799c8fe,Migrants for Neukölln,0,0.0
