row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
006222:00001:00001:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00001,0,1,0,0,0,375,365,368,-375,-365,-368,prep-zero:006222:00001:00001:33307502:URNENWAHLBEZIRK,False
006223:00002:00002:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00002,0,1,0,0,0,385,375,379,-385,-375,-379,prep-zero:006223:00002:00002:33307502:URNENWAHLBEZIRK,False
006224:00003:00003:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00003,0,1,0,0,0,414,404,404,-414,-404,-404,prep-zero:006224:00003:00003:33307502:URNENWAHLBEZIRK,False
006225:00004:00004:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00004,0,1,0,0,0,466,457,461,-466,-457,-461,prep-zero:006225:00004:00004:33307502:URNENWAHLBEZIRK,False
006226:00005:00005:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00005,0,1,0,0,0,353,344,346,-353,-344,-346,prep-zero:006226:00005:00005:33307502:URNENWAHLBEZIRK,False
006227:00006:00006:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00006,0,1,0,0,0,364,356,361,-364,-356,-361,prep-zero:006227:00006:00006:33307502:URNENWAHLBEZIRK,False
006228:00007:00007:33307502:URNENWAHLBEZIRK,33307502,Rockenhausen,URNENWAHLBEZIRK,00007,0,1,0,0,0,138,136,135,-138,-136,-135,prep-zero:006228:00007:00007:33307502:URNENWAHLBEZIRK,False
006229:00101:00101:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00101,0,1,0,0,0,329,324,324,-329,-324,-324,prep-zero:006229:00101:00101:33400007:URNENWAHLBEZIRK,False
006230:00102:00102:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00102,0,1,0,0,0,671,663,666,-671,-663,-666,prep-zero:006230:00102:00102:33400007:URNENWAHLBEZIRK,False
006231:00103:00103:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00103,0,1,0,0,0,863,836,844,-863,-836,-844,prep-zero:006231:00103:00103:33400007:URNENWAHLBEZIRK,False
006232:00104:00104:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00104,0,1,0,0,0,744,736,736,-744,-736,-736,prep-zero:006232:00104:00104:33400007:URNENWAHLBEZIRK,False
006233:00105:00105:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00105,0,1,0,0,0,694,677,681,-694,-677,-681,prep-zero:006233:00105:00105:33400007:URNENWAHLBEZIRK,False
006234:00106:00106:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00106,0,1,0,0,0,635,617,620,-635,-617,-620,prep-zero:006234:00106:00106:33400007:URNENWAHLBEZIRK,False
006235:00201:00201:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00201,0,1,0,0,0,783,777,775,-783,-777,-775,prep-zero:006235:00201:00201:33400007:URNENWAHLBEZIRK,False
006236:00202:00202:33400007:URNENWAHLBEZIRK,33400007,Germersheim,URNENWAHLBEZIRK,00202,0,1,0,0,0,974,955,965,-974,-955,-965,prep-zero:006236:00202:00202:33400007:URNENWAHLBEZIRK,False
006237:00501:00501:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00501,0,1,0,0,0,937,930,930,-937,-930,-930,prep-zero:006237:00501:00501:33400501:BRIEFWAHLBEZIRK,False
006238:00502:00502:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00502,0,1,0,0,0,952,938,945,-952,-938,-945,prep-zero:006238:00502:00502:33400501:BRIEFWAHLBEZIRK,False
006239:00503:00503:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00503,0,1,0,0,0,811,797,794,-811,-797,-794,prep-zero:006239:00503:00503:33400501:BRIEFWAHLBEZIRK,False
006240:00504:00504:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00504,0,1,0,0,0,1009,997,1001,-1009,-997,-1001,prep-zero:006240:00504:00504:33400501:BRIEFWAHLBEZIRK,False
006241:00505:00505:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00505,0,1,0,0,0,985,982,981,-985,-982,-981,prep-zero:006241:00505:00505:33400501:BRIEFWAHLBEZIRK,False
006242:00506:00506:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00506,0,1,0,0,0,802,794,798,-802,-794,-798,prep-zero:006242:00506:00506:33400501:BRIEFWAHLBEZIRK,False
006243:00507:00507:33400501:BRIEFWAHLBEZIRK,33400501,Wörth am Rhein,BRIEFWAHLBEZIRK,00507,0,1,0,0,0,352,346,349,-352,-346,-349,prep-zero:006243:00507:00507:33400501:BRIEFWAHLBEZIRK,False
006244:00101:00101:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00101,0,1,0,0,0,269,258,258,-269,-258,-258,prep-zero:006244:00101:00101:33400501:URNENWAHLBEZIRK,False
006245:00102:00102:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00102,0,1,0,0,0,262,253,253,-262,-253,-253,prep-zero:006245:00102:00102:33400501:URNENWAHLBEZIRK,False
006246:00103:00103:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00103,0,1,0,0,0,192,188,187,-192,-188,-187,prep-zero:006246:00103:00103:33400501:URNENWAHLBEZIRK,False
006247:00104:00104:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00104,0,1,0,0,0,264,257,254,-264,-257,-254,prep-zero:006247:00104:00104:33400501:URNENWAHLBEZIRK,False
006248:00201:00201:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00201,0,1,0,0,0,283,279,280,-283,-279,-280,prep-zero:006248:00201:00201:33400501:URNENWAHLBEZIRK,False
006249:00202:00202:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00202,0,1,0,0,0,270,268,265,-270,-268,-265,prep-zero:006249:00202:00202:33400501:URNENWAHLBEZIRK,False
006250:00203:00203:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00203,0,1,0,0,0,187,182,182,-187,-182,-182,prep-zero:006250:00203:00203:33400501:URNENWAHLBEZIRK,False
006251:00204:00204:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00204,0,1,0,0,0,188,186,186,-188,-186,-186,prep-zero:006251:00204:00204:33400501:URNENWAHLBEZIRK,False
006252:00301:00301:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00301,0,1,0,0,0,304,298,301,-304,-298,-301,prep-zero:006252:00301:00301:33400501:URNENWAHLBEZIRK,False
006253:00401:00401:33400501:URNENWAHLBEZIRK,33400501,Wörth am Rhein,URNENWAHLBEZIRK,00401,0,1,0,0,0,152,151,151,-152,-151,-151,prep-zero:006253:00401:00401:33400501:URNENWAHLBEZIRK,False
006254:00001:00001:33401001:URNENWAHLBEZIRK,33401001,Bellheim,URNENWAHLBEZIRK,00001,0,1,0,0,0,960,938,942,-960,-938,-942,prep-zero:006254:00001:00001:33401001:URNENWAHLBEZIRK,False
006255:00002:00002:33401001:URNENWAHLBEZIRK,33401001,Bellheim,URNENWAHLBEZIRK,00002,0,1,0,0,0,1109,1092,1097,-1109,-1092,-1097,prep-zero:006255:00002:00002:33401001:URNENWAHLBEZIRK,False
006256:00003:00003:33401001:URNENWAHLBEZIRK,33401001,Bellheim,URNENWAHLBEZIRK,00003,0,1,0,0,0,1112,1090,1101,-1112,-1090,-1101,prep-zero:006256:00003:00003:33401001:URNENWAHLBEZIRK,False
006257:00004:00004:33401001:URNENWAHLBEZIRK,33401001,Bellheim,URNENWAHLBEZIRK,00004,0,1,0,0,0,553,544,550,-553,-544,-550,prep-zero:006257:00004:00004:33401001:URNENWAHLBEZIRK,False
006258:00005:00005:33401001:URNENWAHLBEZIRK,33401001,Bellheim,URNENWAHLBEZIRK,00005,0,1,0,0,0,529,519,525,-529,-519,-525,prep-zero:006258:00005:00005:33401001:URNENWAHLBEZIRK,False
006259:00001:00001:33401014:URNENWAHLBEZIRK,33401014,Knittelsheim,URNENWAHLBEZIRK,00001,0,1,0,0,0,560,545,551,-560,-545,-551,prep-zero:006259:00001:00001:33401014:URNENWAHLBEZIRK,False
006260:00001:00001:33401023:URNENWAHLBEZIRK,33401023,Ottersheim bei Landau,URNENWAHLBEZIRK,00001,0,1,0,0,0,1141,1114,1122,-1141,-1114,-1122,prep-zero:006260:00001:00001:33401023:URNENWAHLBEZIRK,False
006261:00001:00001:33401036:URNENWAHLBEZIRK,33401036,Zeiskam,URNENWAHLBEZIRK,00001,0,1,0,0,0,1160,1138,1141,-1160,-1138,-1141,prep-zero:006261:00001:00001:33401036:URNENWAHLBEZIRK,False
006262:01101:01101:33402002:URNENWAHLBEZIRK,33402002,Berg (Pfalz) I,URNENWAHLBEZIRK,01101,0,1,0,0,0,1076,1061,1064,-1076,-1061,-1064,prep-zero:006262:01101:01101:33402002:URNENWAHLBEZIRK,False
006263:02101:02101:33402008:URNENWAHLBEZIRK,33402008,Hagenbach,URNENWAHLBEZIRK,02101,0,1,0,0,0,863,849,852,-863,-849,-852,prep-zero:006263:02101:02101:33402008:URNENWAHLBEZIRK,False
006264:02102:02102:33402008:URNENWAHLBEZIRK,33402008,Hagenbach,URNENWAHLBEZIRK,02102,0,1,0,0,0,779,767,768,-779,-767,-768,prep-zero:006264:02102:02102:33402008:URNENWAHLBEZIRK,False
006265:02103:02103:33402008:URNENWAHLBEZIRK,33402008,Hagenbach,URNENWAHLBEZIRK,02103,0,1,0,0,0,807,801,798,-807,-801,-798,prep-zero:006265:02103:02103:33402008:URNENWAHLBEZIRK,False
006266:03101:03101:33402021:URNENWAHLBEZIRK,33402021,Neuburg I,URNENWAHLBEZIRK,03101,0,1,0,0,0,1460,1442,1441,-1460,-1442,-1441,prep-zero:006266:03101:03101:33402021:URNENWAHLBEZIRK,False
006267:04101:04101:33402027:URNENWAHLBEZIRK,33402027,Scheibenhardt,URNENWAHLBEZIRK,04101,0,1,0,0,0,337,331,331,-337,-331,-331,prep-zero:006267:04101:04101:33402027:URNENWAHLBEZIRK,False
006268:00101:00101:33403009:URNENWAHLBEZIRK,33403009,Hatzenbühl,URNENWAHLBEZIRK,00101,0,1,0,0,0,776,765,771,-776,-765,-771,prep-zero:006268:00101:00101:33403009:URNENWAHLBEZIRK,False
006269:00102:00102:33403009:URNENWAHLBEZIRK,33403009,Hatzenbühl,URNENWAHLBEZIRK,00102,0,1,0,0,0,725,710,718,-725,-710,-718,prep-zero:006269:00102:00102:33403009:URNENWAHLBEZIRK,False
006270:00201:00201:33403012:URNENWAHLBEZIRK,33403012,Jockgrim,URNENWAHLBEZIRK,00201,0,1,0,0,0,935,916,917,-935,-916,-917,prep-zero:006270:00201:00201:33403012:URNENWAHLBEZIRK,False
006271:00202:00202:33403012:URNENWAHLBEZIRK,33403012,Jockgrim,URNENWAHLBEZIRK,00202,0,1,0,0,0,880,870,869,-880,-870,-869,prep-zero:006271:00202:00202:33403012:URNENWAHLBEZIRK,False
006272:00203:00203:33403012:URNENWAHLBEZIRK,33403012,Jockgrim,URNENWAHLBEZIRK,00203,0,1,0,0,0,902,887,885,-902,-887,-885,prep-zero:006272:00203:00203:33403012:URNENWAHLBEZIRK,False
006273:00204:00204:33403012:URNENWAHLBEZIRK,33403012,Jockgrim,URNENWAHLBEZIRK,00204,0,1,0,0,0,974,952,964,-974,-952,-964,prep-zero:006273:00204:00204:33403012:URNENWAHLBEZIRK,False
006274:00301:00301:33403022:URNENWAHLBEZIRK,33403022,Neupotz,URNENWAHLBEZIRK,00301,0,1,0,0,0,1101,1084,1092,-1101,-1084,-1092,prep-zero:006274:00301:00301:33403022:URNENWAHLBEZIRK,False
006275:00401:00401:33403024:URNENWAHLBEZIRK,33403024,Rheinzabern,URNENWAHLBEZIRK,00401,0,1,0,0,0,819,800,814,-819,-800,-814,prep-zero:006275:00401:00401:33403024:URNENWAHLBEZIRK,False
006276:00402:00402:33403024:URNENWAHLBEZIRK,33403024,Rheinzabern,URNENWAHLBEZIRK,00402,0,1,0,0,0,902,887,886,-902,-887,-886,prep-zero:006276:00402:00402:33403024:URNENWAHLBEZIRK,False
006277:00403:00403:33403024:URNENWAHLBEZIRK,33403024,Rheinzabern,URNENWAHLBEZIRK,00403,0,1,0,0,0,984,977,975,-984,-977,-975,prep-zero:006277:00403:00403:33403024:URNENWAHLBEZIRK,False
006278:00110:00110:33404004:URNENWAHLBEZIRK,33404004,Erlenbach bei Kandel,URNENWAHLBEZIRK,00110,0,1,0,0,0,403,397,397,-403,-397,-397,prep-zero:006278:00110:00110:33404004:URNENWAHLBEZIRK,False
006279:00111:00111:33404005:URNENWAHLBEZIRK,33404005,Freckenfeld,URNENWAHLBEZIRK,00111,0,1,0,0,0,849,824,835,-849,-824,-835,prep-zero:006279:00111:00111:33404005:URNENWAHLBEZIRK,False
006280:00101:00101:33404013:URNENWAHLBEZIRK,33404013,Kandel,URNENWAHLBEZIRK,00101,0,1,0,0,0,926,913,919,-926,-913,-919,prep-zero:006280:00101:00101:33404013:URNENWAHLBEZIRK,False
006281:00102:00102:33404013:URNENWAHLBEZIRK,33404013,Kandel,URNENWAHLBEZIRK,00102,0,1,0,0,0,839,827,831,-839,-827,-831,prep-zero:006281:00102:00102:33404013:URNENWAHLBEZIRK,False
006282:00103:00103:33404013:URNENWAHLBEZIRK,33404013,Kandel,URNENWAHLBEZIRK,00103,0,1,0,0,0,1127,1112,1120,-1127,-1112,-1120,prep-zero:006282:00103:00103:33404013:URNENWAHLBEZIRK,False
006283:00104:00104:33404013:URNENWAHLBEZIRK,33404013,Kandel,URNENWAHLBEZIRK,00104,0,1,0,0,0,1211,1189,1198,-1211,-1189,-1198,prep-zero:006283:00104:00104:33404013:URNENWAHLBEZIRK,False
006284:00105:00105:33404013:URNENWAHLBEZIRK,33404013,Kandel,URNENWAHLBEZIRK,00105,0,1,0,0,0,273,269,271,-273,-269,-271,prep-zero:006284:00105:00105:33404013:URNENWAHLBEZIRK,False
006285:00112:00112:33404020:URNENWAHLBEZIRK,33404020,Minfeld,URNENWAHLBEZIRK,00112,0,1,0,0,0,958,938,951,-958,-938,-951,prep-zero:006285:00112:00112:33404020:URNENWAHLBEZIRK,False
006286:00113:00113:33404030:URNENWAHLBEZIRK,33404030,Steinweiler,URNENWAHLBEZIRK,00113,0,1,0,0,0,612,601,605,-612,-601,-605,prep-zero:006286:00113:00113:33404030:URNENWAHLBEZIRK,False
006287:00114:00114:33404030:URNENWAHLBEZIRK,33404030,Steinweiler,URNENWAHLBEZIRK,00114,0,1,0,0,0,555,549,552,-555,-549,-552,prep-zero:006287:00114:00114:33404030:URNENWAHLBEZIRK,False
006288:00115:00115:33404031:URNENWAHLBEZIRK,33404031,Vollmersweiler,URNENWAHLBEZIRK,00115,0,1,0,0,0,123,122,121,-123,-122,-121,prep-zero:006288:00115:00115:33404031:URNENWAHLBEZIRK,False
006289:00116:00116:33404034:URNENWAHLBEZIRK,33404034,Winden,URNENWAHLBEZIRK,00116,0,1,0,0,0,609,599,606,-609,-599,-606,prep-zero:006289:00116:00116:33404034:URNENWAHLBEZIRK,False
006290:00101:00101:33405006:URNENWAHLBEZIRK,33405006,Freisbach,URNENWAHLBEZIRK,00101,0,1,0,0,0,579,568,566,-579,-568,-566,prep-zero:006290:00101:00101:33405006:URNENWAHLBEZIRK,False
006291:00101:00101:33405017:URNENWAHLBEZIRK,33405017,Lingenfeld,URNENWAHLBEZIRK,00101,0,1,0,0,0,701,694,695,-701,-694,-695,prep-zero:006291:00101:00101:33405017:URNENWAHLBEZIRK,False
006292:00102:00102:33405017:URNENWAHLBEZIRK,33405017,Lingenfeld,URNENWAHLBEZIRK,00102,0,1,0,0,0,608,597,603,-608,-597,-603,prep-zero:006292:00102:00102:33405017:URNENWAHLBEZIRK,False
006293:00103:00103:33405017:URNENWAHLBEZIRK,33405017,Lingenfeld,URNENWAHLBEZIRK,00103,0,1,0,0,0,502,497,499,-502,-497,-499,prep-zero:006293:00103:00103:33405017:URNENWAHLBEZIRK,False
006294:00104:00104:33405017:URNENWAHLBEZIRK,33405017,Lingenfeld,URNENWAHLBEZIRK,00104,0,1,0,0,0,942,930,933,-942,-930,-933,prep-zero:006294:00104:00104:33405017:URNENWAHLBEZIRK,False
006295:00101:00101:33405018:URNENWAHLBEZIRK,33405018,Lustadt,URNENWAHLBEZIRK,00101,0,1,0,0,0,714,705,712,-714,-705,-712,prep-zero:006295:00101:00101:33405018:URNENWAHLBEZIRK,False
006296:00102:00102:33405018:URNENWAHLBEZIRK,33405018,Lustadt,URNENWAHLBEZIRK,00102,0,1,0,0,0,887,876,884,-887,-876,-884,prep-zero:006296:00102:00102:33405018:URNENWAHLBEZIRK,False
006297:00101:00101:33405028:URNENWAHLBEZIRK,33405028,Schwegenheim,URNENWAHLBEZIRK,00101,0,1,0,0,0,649,643,643,-649,-643,-643,prep-zero:006297:00101:00101:33405028:URNENWAHLBEZIRK,False
006298:00102:00102:33405028:URNENWAHLBEZIRK,33405028,Schwegenheim,URNENWAHLBEZIRK,00102,0,1,0,0,0,858,847,856,-858,-847,-856,prep-zero:006298:00102:00102:33405028:URNENWAHLBEZIRK,False
006299:00101:00101:33405032:URNENWAHLBEZIRK,33405032,Weingarten (Pfalz),URNENWAHLBEZIRK,00101,0,1,0,0,0,833,808,819,-833,-808,-819,prep-zero:006299:00101:00101:33405032:URNENWAHLBEZIRK,False
006300:00101:00101:33405033:URNENWAHLBEZIRK,33405033,Westheim (Pfalz),URNENWAHLBEZIRK,00101,0,1,0,0,0,898,880,884,-898,-880,-884,prep-zero:006300:00101:00101:33405033:URNENWAHLBEZIRK,False
006301:00001:00001:33406011:URNENWAHLBEZIRK,33406011,Hördt,URNENWAHLBEZIRK,00001,0,1,0,0,0,680,672,677,-680,-672,-677,prep-zero:006301:00001:00001:33406011:URNENWAHLBEZIRK,False
006302:00002:00002:33406011:URNENWAHLBEZIRK,33406011,Hördt,URNENWAHLBEZIRK,00002,0,1,0,0,0,687,673,678,-687,-673,-678,prep-zero:006302:00002:00002:33406011:URNENWAHLBEZIRK,False
006303:00001:00001:33406015:URNENWAHLBEZIRK,33406015,Kuhardt,URNENWAHLBEZIRK,00001,0,1,0,0,0,563,562,560,-563,-562,-560,prep-zero:006303:00001:00001:33406015:URNENWAHLBEZIRK,False
006304:00002:00002:33406015:URNENWAHLBEZIRK,33406015,Kuhardt,URNENWAHLBEZIRK,00002,0,1,0,0,0,536,531,531,-536,-531,-531,prep-zero:006304:00002:00002:33406015:URNENWAHLBEZIRK,False
006305:00001:00001:33406016:URNENWAHLBEZIRK,33406016,Leimersheim,URNENWAHLBEZIRK,00001,0,1,0,0,0,459,452,457,-459,-452,-457,prep-zero:006305:00001:00001:33406016:URNENWAHLBEZIRK,False
006306:00002:00002:33406016:URNENWAHLBEZIRK,33406016,Leimersheim,URNENWAHLBEZIRK,00002,0,1,0,0,0,562,553,558,-562,-553,-558,prep-zero:006306:00002:00002:33406016:URNENWAHLBEZIRK,False
006307:00003:00003:33406016:URNENWAHLBEZIRK,33406016,Leimersheim,URNENWAHLBEZIRK,00003,0,1,0,0,0,520,506,504,-520,-506,-504,prep-zero:006307:00003:00003:33406016:URNENWAHLBEZIRK,False
006308:00001:00001:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00001,0,1,0,0,0,616,604,605,-616,-604,-605,prep-zero:006308:00001:00001:33406025:URNENWAHLBEZIRK,False
006309:00002:00002:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00002,0,1,0,0,0,630,617,623,-630,-617,-623,prep-zero:006309:00002:00002:33406025:URNENWAHLBEZIRK,False
006310:00003:00003:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00003,0,1,0,0,0,631,615,620,-631,-615,-620,prep-zero:006310:00003:00003:33406025:URNENWAHLBEZIRK,False
006311:00004:00004:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00004,0,1,0,0,0,624,611,618,-624,-611,-618,prep-zero:006311:00004:00004:33406025:URNENWAHLBEZIRK,False
006312:00005:00005:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00005,0,1,0,0,0,500,483,490,-500,-483,-490,prep-zero:006312:00005:00005:33406025:URNENWAHLBEZIRK,False
006313:00006:00006:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00006,0,1,0,0,0,609,600,605,-609,-600,-605,prep-zero:006313:00006:00006:33406025:URNENWAHLBEZIRK,False
006314:00007:00007:33406025:URNENWAHLBEZIRK,33406025,Rülzheim,URNENWAHLBEZIRK,00007,0,1,0,0,0,615,599,602,-615,-599,-602,prep-zero:006314:00007:00007:33406025:URNENWAHLBEZIRK,False
006315:01101:01101:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01101,0,1,0,0,0,637,630,630,-637,-630,-630,prep-zero:006315:01101:01101:33501003:URNENWAHLBEZIRK,False
006316:01102:01102:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01102,0,1,0,0,0,580,569,571,-580,-569,-571,prep-zero:006316:01102:01102:33501003:URNENWAHLBEZIRK,False
006317:01201:01201:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01201,0,1,0,0,0,514,505,506,-514,-505,-506,prep-zero:006317:01201:01201:33501003:URNENWAHLBEZIRK,False
006318:01202:01202:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01202,0,1,0,0,0,529,515,517,-529,-515,-517,prep-zero:006318:01202:01202:33501003:URNENWAHLBEZIRK,False
006319:01301:01301:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01301,0,1,0,0,0,231,231,230,-231,-231,-230,prep-zero:006319:01301:01301:33501003:URNENWAHLBEZIRK,False
006320:01401:01401:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01401,0,1,0,0,0,494,485,484,-494,-485,-484,prep-zero:006320:01401:01401:33501003:URNENWAHLBEZIRK,False
006321:01501:01501:33501003:URNENWAHLBEZIRK,33501003,Bruchmühlbach-Miesau,URNENWAHLBEZIRK,01501,0,1,0,0,0,241,230,233,-241,-230,-233,prep-zero:006321:01501:01501:33501003:URNENWAHLBEZIRK,False
006322:02101:02101:33501011:URNENWAHLBEZIRK,33501011,Gerhardsbrunn,URNENWAHLBEZIRK,02101,0,1,0,0,0,99,99,97,-99,-99,-97,prep-zero:006322:02101:02101:33501011:URNENWAHLBEZIRK,False
006323:03101:03101:33501201:URNENWAHLBEZIRK,33501201,Lambsborn,URNENWAHLBEZIRK,03101,0,1,0,0,0,416,410,412,-416,-410,-412,prep-zero:006323:03101:03101:33501201:URNENWAHLBEZIRK,False
006324:04101:04101:33501202:URNENWAHLBEZIRK,33501202,Langwieden,URNENWAHLBEZIRK,04101,0,1,0,0,0,168,165,166,-168,-165,-166,prep-zero:006324:04101:04101:33501202:URNENWAHLBEZIRK,False
006325:05101:05101:33501203:URNENWAHLBEZIRK,33501203,Martinshöhe,URNENWAHLBEZIRK,05101,0,1,0,0,0,792,776,786,-792,-776,-786,prep-zero:006325:05101:05101:33501203:URNENWAHLBEZIRK,False
006326:00001:00001:33502004:URNENWAHLBEZIRK,33502004,Enkenbach-Alsenborn,URNENWAHLBEZIRK,00001,0,1,0,0,0,889,865,875,-889,-865,-875,prep-zero:006326:00001:00001:33502004:URNENWAHLBEZIRK,False
006327:00002:00002:33502004:URNENWAHLBEZIRK,33502004,Enkenbach-Alsenborn,URNENWAHLBEZIRK,00002,0,1,0,0,0,868,860,864,-868,-860,-864,prep-zero:006327:00002:00002:33502004:URNENWAHLBEZIRK,False
006328:00003:00003:33502004:URNENWAHLBEZIRK,33502004,Enkenbach-Alsenborn,URNENWAHLBEZIRK,00003,0,1,0,0,0,938,925,929,-938,-925,-929,prep-zero:006328:00003:00003:33502004:URNENWAHLBEZIRK,False
006329:00004:00004:33502004:URNENWAHLBEZIRK,33502004,Enkenbach-Alsenborn,URNENWAHLBEZIRK,00004,0,1,0,0,0,939,923,929,-939,-923,-929,prep-zero:006329:00004:00004:33502004:URNENWAHLBEZIRK,False
006330:00001:00001:33502007:URNENWAHLBEZIRK,33502007,Fischbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,412,405,405,-412,-405,-405,prep-zero:006330:00001:00001:33502007:URNENWAHLBEZIRK,False
006331:00001:00001:33502010:URNENWAHLBEZIRK,33502010,Frankenstein,URNENWAHLBEZIRK,00001,0,1,0,0,0,503,497,497,-503,-497,-497,prep-zero:006331:00001:00001:33502010:URNENWAHLBEZIRK,False
006332:00001:00001:33502015:URNENWAHLBEZIRK,33502015,Hochspeyer,URNENWAHLBEZIRK,00001,0,1,0,0,0,840,823,834,-840,-823,-834,prep-zero:006332:00001:00001:33502015:URNENWAHLBEZIRK,False
006333:00002:00002:33502015:URNENWAHLBEZIRK,33502015,Hochspeyer,URNENWAHLBEZIRK,00002,0,1,0,0,0,548,541,542,-548,-541,-542,prep-zero:006333:00002:00002:33502015:URNENWAHLBEZIRK,False
006334:00003:00003:33502015:URNENWAHLBEZIRK,33502015,Hochspeyer,URNENWAHLBEZIRK,00003,0,1,0,0,0,981,952,972,-981,-952,-972,prep-zero:006334:00003:00003:33502015:URNENWAHLBEZIRK,False
006335:00001:00001:33502026:URNENWAHLBEZIRK,33502026,Mehlingen,URNENWAHLBEZIRK,00001,0,1,0,0,0,811,799,803,-811,-799,-803,prep-zero:006335:00001:00001:33502026:URNENWAHLBEZIRK,False
006336:00002:00002:33502026:URNENWAHLBEZIRK,33502026,Mehlingen,URNENWAHLBEZIRK,00002,0,1,0,0,0,822,798,813,-822,-798,-813,prep-zero:006336:00002:00002:33502026:URNENWAHLBEZIRK,False
006337:00003:00003:33502026:URNENWAHLBEZIRK,33502026,Mehlingen,URNENWAHLBEZIRK,00003,0,1,0,0,0,299,291,294,-299,-291,-294,prep-zero:006337:00003:00003:33502026:URNENWAHLBEZIRK,False
006338:00001:00001:33502028:URNENWAHLBEZIRK,33502028,Neuhemsbach,URNENWAHLBEZIRK,00001,0,1,0,0,0,493,487,490,-493,-487,-490,prep-zero:006338:00001:00001:33502028:URNENWAHLBEZIRK,False
006339:00001:00001:33502048:URNENWAHLBEZIRK,33502048,Waldleiningen,URNENWAHLBEZIRK,00001,0,1,0,0,0,218,207,211,-218,-207,-211,prep-zero:006339:00001:00001:33502048:URNENWAHLBEZIRK,False
